cafe,street,user,time,stars,reviews
The Beacher Cafe,Queen St E,Laura Wise,a year ago, 5 stars ,
The Beacher Cafe,Queen St E,Marz Techeque,a year ago, 5 stars ,
The Beacher Cafe,Queen St E,richard kirwan,a year ago, 5 stars ,
The Beacher Cafe,Queen St E,leto BG,a year ago, 4 stars ,A very laid-back restaurant with a good atmosphere and impeccable service. Highly recommend it to enjoy a meal with friends at a slow pace. Then head south for a nice walk by the lake.
The Beacher Cafe,Queen St E,Diana Olford,a year ago, 3 stars ,"Great service, food was just ok."
The Beacher Cafe,Queen St E,Jupiter Mars,a year ago, 2 stars ,"I did not have a good time. The server sounded too fake, and they only gave us one menu saying management doesn't allow more. We asked for a plate to share the food and we got one of the small ones. Some dishes were delicious (breakfast) and others were not (steak sandwich, caesar salad). I don't get why there is a piece of bacon on my chicken caesar salad."
The Beacher Cafe,Queen St E,A C,a year ago, 5 stars ,"Food was excellent. Other than my stomach is smaller than food served, I could have finished everything!"
The Beacher Cafe,Queen St E,Joyce Beveridge,a year ago, 5 stars ,Great food and atmosphere.
The Beacher Cafe,Queen St E,Keegan Lee-Newbury,a year ago, 5 stars ,"Good food, friendly staff."
The Beacher Cafe,Queen St E,Isabela Pupo Nogueira,a year ago, 4 stars ,
The Beacher Cafe,Queen St E,gwen burton,a year ago, 4 stars ,Great service. The all day breakfast was delicious and came in a timely manner.
The Beacher Cafe,Queen St E,Dolly Monroe,a year ago, 5 stars ,"Lovely restaurant!! Our first brunch out in since the panny and it was perfect! Delicious food,  great service, dog-friendly patio and clean and covid conscious!  Thank you!!"
The Beacher Cafe,Queen St E,TAIC,a year ago, 1 star ,"When I got the coffee at Beacher Cafe it was only so-so, especially for the high price. Actually the price was not high, but you would feel it's high when tasting it."
The Beacher Cafe,Queen St E,Dave Bonifaz,a year ago, 5 stars ,Love this place. Great place to enjoy a brunch on a patio.
The Beacher Cafe,Queen St E,Abrahim Farah,a year ago, 3 stars ,Just a traditional place.
The Beacher Cafe,Queen St E,Emily Ganss,a year ago, 5 stars ,
The Beacher Cafe,Queen St E,Sandra Mayors,a year ago, 5 stars ,Excellent food and customer service.
The Beacher Cafe,Queen St E,Mike V,a year ago, 5 stars ,
The Beacher Cafe,Queen St E,Stephanie Peebles,a year ago, 4 stars ,
The Beacher Cafe,Queen St E,ifariha,a year ago, 5 stars ,
The Beacher Cafe,Queen St E,Hari Kant,a year ago, 5 stars ,
The Beacher Cafe,Queen St E,k dallis,a year ago, 5 stars ,It was a pleasure meeting Kumiko and staff last night. It was our first time visiting and we really enjoyed the dinner and patio. A big thank you to Kumiko for even making our dog feel welcomed. We also thoroughly enjoyed the complimentary dessert you sent us home with for Father’s Day that was a nice surprise and very thoughtful.
The Beacher Cafe,Queen St E,Ravi Aggarwal,a year ago, 5 stars ,
The Beacher Cafe,Queen St E,Michael Grover,a year ago, 5 stars ,Excellent breakfast down by the beach. I am so happy The Beacher is open again!
The Beacher Cafe,Queen St E,Richard Bailey,a year ago, 5 stars ,Great patio experience. Had perfect eggs Bennie & wonderful service.
The Beacher Cafe,Queen St E,Ms. Brown,a year ago, 3 stars ,Waitress seemed new and wasn't sure about cocktail drink options. My pina colada was just ok.  Not too many food options.  I would go back though. Patio is nice and in the beaches.
The Beacher Cafe,Queen St E,Maan Mehta,a year ago, 5 stars ,
The Beacher Cafe,Queen St E,Jim Adams,a year ago, 2 stars ,Hope it opens again
The Beacher Cafe,Queen St E,Jolanta Godwod,2 years ago, 5 stars ,Great food/outdoor dining in the Beaches area
The Beacher Cafe,Queen St E,Carlos Piedrasanta,2 years ago, 5 stars ,
The Beacher Cafe,Queen St E,B Bailey,2 years ago, 5 stars ,"One thing that really stands out for us here for us is the quality of care from the owner and our favourite server Ashley (she is some kind of wonderful).  We will never forget when we first moved in the neighbourhood, this is the first place we went to and in excitement in sharing that we just bought our new home, the owner treated our entire family to ice cream and said ""welcome to the neighbourhood.""  The small gesture meant so much to us as it was so genuine. Over the years, as our child was born we always felt so welcomed there and Ashely (our favourite server) had such a warm, natural rapport with our little guy and as he grew older in his tots they would always wave to eachother as they passed by. We really appreciate the community feels you create for your customers. To us you are family! Thank you for your excellence in customer service and your kindness."
The Beacher Cafe,Queen St E,Dana Garden,2 years ago, 3 stars ,"Have enjoyed many breakfasts at the Beacher Cafe but have recently noticed that although the price of the menu stays the same, but the qualitty of the meals have not.  Especially the Healthy Breakfast that included a choice of avocado or cottage cheese.  The last 3 times we have been at the Beacher Cafe to support the local businesses, we have been told that the avocado is no longer available.  If the avocado is no longer available, then the price should either be lower or offer an additional poached egg.  That's my opinion!"
The Beacher Cafe,Queen St E,J,2 years ago, 5 stars ,Quality of the burger is amazing! Patty is 100% premium beef that you feel on the first bite. Nice outdoor patio and staff is kind and friendly. Definitely recommend and look forward to coming back!
The Beacher Cafe,Queen St E,Cynthia “RealtorCynthia5” Payne,2 years ago, 2 stars ,Chicken was undercooked..dressing for salad was in one lump..so disappointed.
The Beacher Cafe,Queen St E,Quad Mods FPV,2 years ago, 5 stars ,"Awesome French toast, can’t wait to go back."
The Beacher Cafe,Queen St E,Tola Firdausi,2 years ago, 4 stars ,Great food and friendly service. It's also in a lovely neighbourhood so sitting on the patio was nice
The Beacher Cafe,Queen St E,Labrador Kiko,2 years ago, 4 stars ,A great outdoor place for a all day breakfast meal. Decent price and they have healthy diet menu. Good portion and friendly ambient.
The Beacher Cafe,Queen St E,Siamak Sanati,2 years ago, 3 stars ,"At least the food three of us had today was not good! Very soggy Caesar salad with cheap Parmesan cheese, bad dressing, and frozen chicken strips. Prices are ok for what they sell, great location and nice view."
The Beacher Cafe,Queen St E,Julie Huang,2 years ago, 3 stars ,"Food is not bad, about what you’d expect for a cafe. Service is OK since staff does need to align on what they say - we had bikes with us our waitress recommended we just keep with us (i.e. lean against a tree or something). Then another waitress came and told me that was unacceptable and to move the bike."
The Beacher Cafe,Queen St E,Sarah Malito,2 years ago, 2 stars ,Nice food but expensive for what you get. The staff are friendly but the boss is very rude and does not treat her staff well at all.
The Beacher Cafe,Queen St E,Mark Hindle,2 years ago, 5 stars ,Great spot for a late lunch. Good burgers.
The Beacher Cafe,Queen St E,Craig Arnold,2 years ago, 5 stars ,"Great food and really amazing friendly staff. Loved sitting on the patio, great atmosphere."
The Beacher Cafe,Queen St E,Kirui_Irene,2 years ago, 5 stars ,"Great food, awesome staff.
Great setup during the pandemic"
The Beacher Cafe,Queen St E,Carolyn Lee,2 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Cynthia Rostie,2 years ago, 5 stars ,My favourite Eggs Benedict in the City of Toronto!
The Beacher Cafe,Queen St E,Rick Honeyford,2 years ago, 5 stars ,Great food
The Beacher Cafe,Queen St E,Reesee R,2 years ago, 5 stars ,👌 …
The Beacher Cafe,Queen St E,Iliana G,2 years ago, 3 stars ,
The Beacher Cafe,Queen St E,J Camper,2 years ago, 5 stars ,"Freindly staff, quick food and great tasting breakfast.."
The Beacher Cafe,Queen St E,bonnie anderson,2 years ago, 4 stars ,"Food was good, wasps were a nusiance"
The Beacher Cafe,Queen St E,Kathleen Gatti,2 years ago, 5 stars ,"Amazing patio for breakfast/brunch. Very friendly staff and good, quick food."
The Beacher Cafe,Queen St E,Masumi Kasale,2 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Chloe Bornstein,2 years ago, 1 star ,went for dinner today. the patio is comfortable but the food is just bad... ordered the brie cheese burger and it tasted stale. just terrible... Avoid
The Beacher Cafe,Queen St E,Cory Eastend,2 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Ian McCuaig,2 years ago, 4 stars ,"Adequate breakfast, no vegan options."
The Beacher Cafe,Queen St E,David Menear,2 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Kate Whittington,2 years ago, 1 star ,
The Beacher Cafe,Queen St E,Monique Blackman,2 years ago, 5 stars ,Best place to eat in the beaches!!! And the burgers are amazing!!
The Beacher Cafe,Queen St E,Paul Murton,2 years ago, 3 stars ,Eggs Benny and a pop $22
The Beacher Cafe,Queen St E,Scott Wozny,2 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Sunil Changrani,2 years ago, 5 stars ,"Whoa! That was some fun Saturday Breakfast!!! We had the all day breakfasts and eggs Florentines, four of us were amazingly satisfied when we left. The bacon was great, the eggs were done perfectly, the salad was nice and fresh, the home fries were yummy and hey! The coffee, there's something about simple black coffee that's so good when it's done well!.

We are happy! I think we found a good breakfast place we'd go to once every month or so!

Covid19- They are only offering dine in on their 5 tables outside. They take really good care of sanitation and enforce a mask policy when indoors. I appreciate the effort taken to keep employees and patrons safe."
The Beacher Cafe,Queen St E,Lana Atkins,2 years ago, 5 stars ,"Great summer spot. The friendliest waitstaff, reasonably priced and quick service."
The Beacher Cafe,Queen St E,karin may,2 years ago, 5 stars ,
The Beacher Cafe,Queen St E,ToyotaGeorge Sairoglou,2 years ago, 5 stars ,Excellent food and great service!!!  would highly recommend.  Eggs Benedict was incredible.
The Beacher Cafe,Queen St E,Charles Godin Edgecombe,2 years ago, 5 stars ,Food 🍴is Great 👍😊😊😊😊😊 …
The Beacher Cafe,Queen St E,Mark Swift,2 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Emmanuel Gallegos,2 years ago, 5 stars ,"(Translated by Google) The best and most accessible

(Original)
De lo mejor y más accesible"
The Beacher Cafe,Queen St E,Daniel Declerck,2 years ago, 5 stars ,The food was awesome Would recommend it to anybody
The Beacher Cafe,Queen St E,Mike V,2 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Yama Shaikhmiri,2 years ago, 5 stars ,"Very good restaunt for families and friends totally satisfied with food and service , keep up the good work beachers cheers"
The Beacher Cafe,Queen St E,Paul & Joyce Collins,2 years ago, 5 stars ,Very nice time good service
The Beacher Cafe,Queen St E,Chris P,2 years ago, 3 stars ,
The Beacher Cafe,Queen St E,Cheryl Parsons,2 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Jörg-Uwe Krueger,2 years ago, 5 stars ,I had some great soft poached eggs on top of guacamole and English muffins as a special of the day.
The Beacher Cafe,Queen St E,Conner Harris,2 years ago, 5 stars ,
The Beacher Cafe,Queen St E,camilo erazo,2 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Judy Saunders,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Brian Whitlock,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,JP Casino,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Monique R,3 years ago, 5 stars ,Best egg Benedicts I've been having for the last 30 years!
The Beacher Cafe,Queen St E,Ken Syinide,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Dan Weaver,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,alex taylor,3 years ago, 4 stars ,"They have a nice guy as a server, makes for an inviting atmosphere"
The Beacher Cafe,Queen St E,Cynthia Lee,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Teddy Vescio,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Bree O,3 years ago, 5 stars ,"We stopped in to this local hotspot for the first time to have brunch. They always seem to have people inside, so we thought it would be a nice place to check out. Needless to say, we were not disappointed.
.
The food was great. We tried the all day breakfast, avocado egg benedict special, chocolate mousse cake, and an apple crumble cheesecake. Our server was exceptionally friendly, as were the other servers who checked in to provide refills of coffee or water and remove our plates.
.
The restaurant is very family-friendly. There were groups of seniors, parents with young children, couples on dates, and even a group of younger women out to brunch together. It was very welcoming and the overall experience was simply comforting.
.
I would definitely recommend stopping in to try one of their specials next time you're on Queen Street East!"
The Beacher Cafe,Queen St E,vishwaprakash sahoo,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Mike Opzoomer,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Deb Stringer,3 years ago, 1 star ,
The Beacher Cafe,Queen St E,Alfred Catania,3 years ago, 5 stars ,Excellent food
The Beacher Cafe,Queen St E,Wendy Carwardine,3 years ago, 3 stars ,
The Beacher Cafe,Queen St E,Vee,3 years ago, 4 stars ,"Decent breakfast with nice attentive staff. Pretty pricey for what you get, but its the Beaches so that's to be expected, I suppose."
The Beacher Cafe,Queen St E,Rebecca Wilson,3 years ago, 3 stars ,"Good! Cute little restaurant, food was good nothing to special though. Average price. Generally pretty average."
The Beacher Cafe,Queen St E,Nova Amoy Vaughan-Burnett,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Carolyn Ursabia (Caro),3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Sonia Gonzalez,3 years ago, 5 stars ,"One of the best restaurants in the beautiful Beaches neighborhood. The brunch is fantastic, the service is really good and the atmosphere is relaxing. We love this place."
The Beacher Cafe,Queen St E,Earl LeBlanc,3 years ago, 5 stars ,It was an excellent meal and because of my special diet they served it as I requested and wanted it. Superb!
The Beacher Cafe,Queen St E,RILP,3 years ago, 5 stars ,Friendly staff and good food. Comfortable atmosphere.
The Beacher Cafe,Queen St E,Maureen Smithers,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Ip At,3 years ago, 4 stars ,Cake was so good and service is god too
The Beacher Cafe,Queen St E,Jeeya Mehta,3 years ago, 5 stars ,Love beachers! Great french toast. A consistent breakfast place!
The Beacher Cafe,Queen St E,Mary Lou Agnew,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Kelgaros,3 years ago, 4 stars ,"Great food, good service, decent beer menu, only thing holding it back is some consistency issues. Sometimes food has been amazing, sometimes only good. Manager is amazing, some of the servers are just the nicest people."
The Beacher Cafe,Queen St E,Robbie Buxton,3 years ago, 5 stars ,Cracking breakfast
The Beacher Cafe,Queen St E,Paul Andrusiak,3 years ago, 5 stars ,"This restaurant is in the ‘Beaches’, a very popular and beautiful neighbourhood. We were next to a large window by the street that offered a nice view. We came for brunch and I ordered Eggs Benedict. The menu said they were known for their famous hollandaise sauce. The food was great, coffee too (which is normally not the case at restaurants). Service was casual and nice but perfectly attentive when something was needed. Overall, I would eat here every morning if I could."
The Beacher Cafe,Queen St E,gizmatron,3 years ago, 5 stars ,cute place with a homey vibe and they have gluten free bread!
The Beacher Cafe,Queen St E,Brandon Kwan,3 years ago, 5 stars ,I believe my waiters name was Rael. Tall slender man. Anyways he was the best waiter I’ve ever had. Came to check up on us at the perfect time’s. 5 stars to him.
The Beacher Cafe,Queen St E,Junior Valler,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Anna J,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Ryan Hauck,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Dave Dean,3 years ago, 4 stars ,Very good.Breakfast was good.And a very nice casual atmosphere.
The Beacher Cafe,Queen St E,Kendra Connelly,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Amirmansoor Moazen,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Azadeh Hatami,3 years ago, 5 stars ,Delicious food
The Beacher Cafe,Queen St E,raffaella bertini,3 years ago, 5 stars ,"(Translated by Google) Great for breakfast, lunch and dinner. Varied menu. Very nice and helpful staff.

(Original)
Ottimo per la colazione, pranzo e cena. Menu vario. Personale molto gentile e disponibile."
The Beacher Cafe,Queen St E,Derin Ulker,3 years ago, 5 stars ,Delicious Eggs Benjamin with smoked salmon!
The Beacher Cafe,Queen St E,J Edwards,3 years ago, 5 stars ,"Personally I love it here. Just a great, simple, mom and pops restaurant."
The Beacher Cafe,Queen St E,Fatima LZ,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Janine Straats,3 years ago, 5 stars ,Quiet little cafe in the heart of The Beaches paradise. Good food. Wonderful staff. Amazing outdoor seating and steps from the beach! Pricey.
The Beacher Cafe,Queen St E,Amal Joseph,3 years ago, 5 stars ,All of them serve us with smiling face
The Beacher Cafe,Queen St E,Sheri Attwood,3 years ago, 5 stars ,A staple
The Beacher Cafe,Queen St E,HeavenlyHund,3 years ago, 1 star ,Food cold poor service 12.00 for cold chesse sandwiches and frys no salad dressing asked 3 people before I received it and never asked what kind I wanted. Veggie Burger good but forget onions and mushrooms brought in side dish cold. 150.00 4 4 chesse sandwiches 1 veggie burger 4 drinks. Sandwich was supposed to be on Texas Toast and was on thin cheap wheat toast. Was excited drove from Niagara Falls very disappointed when we got there pleasant environment. When I expressed how cold all the food was how long were you had waited and that it was incorrect toast no offer of compensation was made or apology I noticed anybody that has a complaint here many restaurants come back on with the owner of a reason complaints an offer to try to make it up so you'll come back I need to find a new restaurant in the beaches I will never return and no matter how many good reviews they have here I should just people don't go there because I don't know why anyone would give him a the food was cold the portions were small the service was poor there was high and there was a fly right around our food the entire time and nobody turn on the ceiling fans on a warm summer day to distract the flies from bothering the food. All in all a disappointing an overpriced meal. No one mines paying for a meal if the food is good in the service is nice. The only thing I can say good about this restaurant is it was cute in the inside and had a lovely patio. Don't go there if you're a vegetarian or I suspect even a meat eater and you want a good meal. Feel free to go there if you want to pay $150 for a $30 meal but isn't great. The food and service was so bad that I feel compelled to leave a very rude review and go back and edit it and add more she feeling bad about my total experience.
The Beacher Cafe,Queen St E,EV Palisoc,3 years ago, 5 stars ,"Very pleasant and cozy atmosphere here, and the staff were genuinely kind and courteous.
I ordered the liver and onions, and was very pleased with the portion and how well it was.
I will definitely recommend this place!"
The Beacher Cafe,Queen St E,Jacqueline P,3 years ago, 2 stars ,"I had to send back my initial meal because the salad was literally swimming in a pool of oil, I just asked for a new salad with dressing on the side. I was brought a new plate and began eating to discover they had just put new salad atop the old, and the greens were literally rotting. The waitstaff was very apologetic, and it’s not her fault, but this is unacceptable for a restaurant of any kind."
The Beacher Cafe,Queen St E,Brent Bosma,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Bianca Balut,3 years ago, 3 stars ,
The Beacher Cafe,Queen St E,Randy Bobandy,3 years ago, 5 stars ,"Neat spot with nice outdoor seating. I got the Brie Burger which was a delicious mess, and the spicy chipotle mayo was really tasty."
The Beacher Cafe,Queen St E,Paul Johnson,3 years ago, 5 stars ,Great food and great staff.
The Beacher Cafe,Queen St E,M M,3 years ago, 5 stars ,The staff was excellent! A great server who was went above and beyond! The food was great because having a proper eggs Benny is important. Only slight complaint that the hollandaise had a wee bit too much lemon juice. Other than that a good night!
The Beacher Cafe,Queen St E,Jessica Rodrigues,3 years ago, 5 stars ,"Lovely cafe, delicious food. Service was quick, the staff were friendly. Such a lovely vibe inside, would like to return soon."
The Beacher Cafe,Queen St E,David Kennedy,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Rohit Doi,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Jennifer S,3 years ago, 4 stars ,good breakfast. :)
The Beacher Cafe,Queen St E,Kenneth Napier,3 years ago, 5 stars ,Amazing food and cute place 100% would recommend anyone in the beaches area to try
The Beacher Cafe,Queen St E,Cthrew,3 years ago, 2 stars ,"If it's a leisurely lunch you want, go someplace else.    Ordered a glass of white wine and began chatting with my friend.  Waiter approached three times within fifteen minutes to see if we were ready to order.  And the restaurant was close to empty!!!!!!  Ordered the tuna melts, just to get rid of the waiter.  Within five minutes he was back with the tasteless meal.  Barely luke warm melted cheese over flaked tuna on an English Muffin.  Sounds yummy.  It wasn't. Sat like a rock on my stomach because I was rushing to finish it so waiter could clear the table.  Was in and out within 40 minutes. Bad."
The Beacher Cafe,Queen St E,Daniel Reynolds,3 years ago, 5 stars ,A very relaxing cafe just up from the beach. In my experience the cafe was never too busy and is spacious for any occasion. The food was fantastic with there being daily special boards to keep everything new. If you go in the morning Id recommend the eggs benedict and in the afternoon there brie burgers are ones not to miss out on. The staff are super friendly offering drinks at regular intervals.
The Beacher Cafe,Queen St E,Seth Seegobin,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Eric Ginestier,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,John Jukna,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Igor Teryohin,3 years ago, 5 stars ,"Excellent location , good food ."
The Beacher Cafe,Queen St E,Zoya Raza,3 years ago, 4 stars ,Great service and good food!
The Beacher Cafe,Queen St E,Karen Lau,3 years ago, 5 stars ,"Very kid friendly with a cosy but functional change table in the washroom. Always warm, welcoming and accommodating. Relaxed neighbourhood vibe with easy to find residential parking nearby. Solid comfort foods!"
The Beacher Cafe,Queen St E,kenny ginger,3 years ago, 1 star ,I don't  what  does mean BEACH BAR
The Beacher Cafe,Queen St E,Martin Kerruish,3 years ago, 5 stars ,Excellent meal well-prepared with fantastic service.  Comfortable seating pleasant atmosphere the patio is great.
The Beacher Cafe,Queen St E,Maru Garcia,3 years ago, 5 stars ,"(Translated by Google) Delicious food

(Original)
Deliciosa comida"
The Beacher Cafe,Queen St E,Jehu Garcia Sanchez,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Michal Gorecki,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,matt paterson,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Sara Karimi,3 years ago, 3 stars ,
The Beacher Cafe,Queen St E,Alex Myles-Matovsky,3 years ago, 4 stars ,Great brunch and service. The smoked salmon with scrambled eggs is actually really good. Small thin patio that is usually full for brunch but awesome for people watching along queen. But usually no wait for an inside table. Prices are reasonable.
The Beacher Cafe,Queen St E,Noah Ditkofsky,3 years ago, 4 stars ,"Good food, not great but worth the visit. Mostly, I go for breakfast. It has a broad outdoor patio running along its front that allows you to people watch. It’s a good place to take the kids and in my experience, it is in unusual for my coffee cup to run empty. Always a sign of a good breakfast place.  Prices are reasonable, and the staff are friendly."
The Beacher Cafe,Queen St E,X44,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Phil Hoang,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Matt Drosnes,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Evelyne Hearn,3 years ago, 5 stars ,"I love this place for the nostalgia. It really feels like nothing has changed in decades. The food is good. Not great, but good. Simple old school classics, fairly priced. It's usually packed for weekend brunch and there are always arguably too many screaming children, but you can't blame the restaurant for that..."
The Beacher Cafe,Queen St E,Amy Tam,3 years ago, 1 star ,My rating is based on the 15 mins I was there waiting for a table at the door. It wasn't busy at all and the servers were walking slowly around all angry and annoyed. We watched two argue and it was just a disaster. We over heard people saying their orders were wrong. People went up to pay and a server yelled at them when they asked for service. I think we dodged a bullet by leaving..
The Beacher Cafe,Queen St E,Sharok Kimiaei,3 years ago, 2 stars ,
The Beacher Cafe,Queen St E,Terence Msuku,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Mario Laroche,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Cheryl Petruk,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Mich De,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Ola Cukrowska,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Sarah Mallo,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,darrell vickers,3 years ago, 5 stars ,My favourite breakfast place in Canada.
The Beacher Cafe,Queen St E,Lisa Saberi,3 years ago, 5 stars ,We just had lunch with friends here and food was great!! Dalal is very friendly and we loved the service!!
The Beacher Cafe,Queen St E,Jeffrey Kioussis,3 years ago, 5 stars ,Was just there with wife and our three daughters.  Waiter was awesome and food yummy!  Will be back again
The Beacher Cafe,Queen St E,Nuwan Perera,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Inbal Shree,3 years ago, 5 stars ,Wonderful all day breakfast place with a patio
The Beacher Cafe,Queen St E,La Comel,3 years ago, 5 stars ,"Staff is so welcoming and fun.  Good basic all day breakfast and pub food.  Drinks on the patio not to be missed.  Our server (pink pony tail) is a delight!!!
Fast service fair prices nice atmosphere
Music not too loud  great friends or family hang out"
The Beacher Cafe,Queen St E,Mike Murawsky,3 years ago, 5 stars ,Good spot for brunch and friendly staff
The Beacher Cafe,Queen St E,Tegh Mehta,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Ed MacDougall,3 years ago, 3 stars ,
The Beacher Cafe,Queen St E,Matthew Thompson,3 years ago, 3 stars ,
The Beacher Cafe,Queen St E,Claude Sinotte,3 years ago, 4 stars ,This was good. the smothies was excellent and the eggs was well cooked...
The Beacher Cafe,Queen St E,Astrum Rimor,3 years ago, 2 stars ,"Ridiculously overpriced. The restaurant is cute and the fries were ok, but everything else was not very good. The benny has only two eggs but was more expensive than Sunset Grill (3 egg bennies), and much less tasty. Their “famous” hollandaise sauce was really weird and awful. It’s a strange colour and kind of clear, like it’s a lot of cream of tartar, and totally flavourless. I asked for an English muffin with the benny instead of a croissant but they gave me a croissant anyway and it was not a pleasant combo. The pancakes were also very bland. The amount of food they give you is TINY for the price."
The Beacher Cafe,Queen St E,Shawn Bremner,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Jesse Michaels,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Spike Lin,3 years ago, 5 stars ,Lovely place in the neighbourhood. I love the breakfast and the friendly staffs. Will be back when visiting the neighbourhood.
The Beacher Cafe,Queen St E,A. Olia,3 years ago, 4 stars ,Good and decent place
The Beacher Cafe,Queen St E,Eagle Learn,3 years ago, 4 stars ,nice patio
The Beacher Cafe,Queen St E,Vincent Serban (Vicentiu),3 years ago, 4 stars ,"Great service, good food, just no tap payment, chip only.
Classic restaurant, nice paintings on the walls."
The Beacher Cafe,Queen St E,Rebecca H,3 years ago, 5 stars ,Best steak sandwich ever!
The Beacher Cafe,Queen St E,MHD,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,John Mac Isaac,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Kristen Curry,3 years ago, 5 stars ,"Very friendly staff, great service and food. Also serve the best french toast!"
The Beacher Cafe,Queen St E,Rosy Maldonado,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Janice Ricci,3 years ago, 5 stars ,Best homemade burgers in the city!
The Beacher Cafe,Queen St E,Michael Ord,3 years ago, 5 stars ,Liked it
The Beacher Cafe,Queen St E,Leigh-Anne Maxwell,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Susie Davis,3 years ago, 5 stars ,I loved it! Met my childhood friend there and the food was delicious and the prices were great. The service was spectacular and the ambiance was cozy .
The Beacher Cafe,Queen St E,Konstantinos Chalaidopoulos,3 years ago, 5 stars ,"Great spot to stop and grab a bite. Excellent food, casual atmosphere and friendly staff."
The Beacher Cafe,Queen St E,Islam Aboul-Atta,3 years ago, 5 stars ,"Very nice food and friendly staff. Check their specials, they are delicious"
The Beacher Cafe,Queen St E,Sari Goodman,3 years ago, 4 stars ,Great place for all day breakfast
The Beacher Cafe,Queen St E,Derek Lopez,3 years ago, 1 star ,"The breakfast here is good staff is on point in the morning. The one star is for just about the worst dinner expereince ive ever had anywhere in the world. The worst service pure rudness and unprofessional. It was almost like they didnt want us to come in.

The food was such a pale comparsion to the breakfast/brunch they do, litterly night and day. I wish i remember to take a photo, i looked at the plate and just asked for the bill. I wanted to just walk out which i should have.  ""Soluvlaki chicken dinner"" The plate had 5 tiny pièces of chicken spread out like islands and cold fries im guessing they we're frozen?!??? It looked frost burnt.

Finally No way the owner knows this is going on. No one in there right mind would run a restaurant like this on a street with such a high reputation."
The Beacher Cafe,Queen St E,Lee Morrow,3 years ago, 4 stars ,
The Beacher Cafe,Queen St E,Jay Kennedy,3 years ago, 5 stars ,"Whoa! First experience here wasn't for brunch, but for an early dinner. I had the chicken souvlaki, which was a heaping serving of perfectly cooked meat. Delicious herb roasted potatoes on the side and a Greek salad that wasn't drenched in vinegerette, excellent!  I'd known about the reputation of this restaurant for years but had never thought I'd go for dinner. Loved it. Enjoy!"
The Beacher Cafe,Queen St E,Brian Sopher,3 years ago, 5 stars ,
The Beacher Cafe,Queen St E,Susan Clancy,3 years ago, 5 stars ,Met a friend for coffee at this gem. Service was attentive and friendly.
